id_registro,Host_Death_Time,Host_Build,Level,Phase,Waterflow_Death,Health_Pct,Location,id_phantom
2789,113.0,4,160.0,2.0,True,10.0,OUTER,2789
2790,260.0,2,164.0,2.0,False,34.0,INNER,2790
2791,150.0,3,153.0,1.0,False,36.0,CENTER,2791
2792,180.0,4,139.0,1.0,True,53.0,OUTER,2792
2793,43.0,1,146.0,1.0,False,91.0,OUTER,2793
2794,237.0,1,141.0,1.0,True,7.0,CENTER,2794
2795,66.0,1,133.0,1.0,False,31.0,CENTER,2795
2796,273.0,4,178.0,2.0,True,64.0,INNER,2796
2797,141.0,1,140.0,2.0,False,18.0,INNER,2797
2798,43.0,1,180.0,2.0,True,56.0,OUTER,2798
2799,126.0,1,174.0,1.0,False,18.0,OUTER,2799
2800,27.0,3,140.0,2.0,True,79.0,INNER,2800
2801,222.0,1,133.0,2.0,True,56.0,INNER,2801
2802,211.0,3,171.0,1.0,False,19.0,INNER,2802
2803,180.0,5,133.0,2.0,True,33.0,CENTER,2803
2804,48.0,4,153.0,2.0,True,29.0,CENTER,2804
2805,177.0,2,161.0,1.0,True,44.0,OUTER,2805
2806,216.0,3,163.0,2.0,False,34.0,CENTER,2806
2807,280.0,1,168.0,2.0,True,15.0,CENTER,2807
2808,31.0,3,124.0,2.0,True,16.0,OUTER,2808
2809,96.0,3,155.0,2.0,False,14.0,INNER,2809
2810,176.0,3,130.0,1.0,True,16.0,INNER,2810
2811,226.0,3,172.0,1.0,True,84.0,OUTER,2811
2812,127.0,1,161.0,2.0,True,80.0,INNER,2812
2813,193.0,4,169.0,2.0,False,93.0,CENTER,2813
2814,296.0,3,126.0,2.0,False,45.0,INNER,2814
2815,213.0,4,149.0,2.0,False,23.0,CENTER,2815
2816,107.0,2,128.0,1.0,False,6.0,CENTER,2816
2817,55.0,4,172.0,2.0,False,32.0,OUTER,2817
2818,191.0,2,157.0,1.0,False,86.0,OUTER,2818
2819,263.0,1,132.0,1.0,False,15.0,CENTER,2819
2820,127.0,5,133.0,1.0,True,38.0,OUTER,2820
2821,288.0,3,163.0,2.0,False,84.0,OUTER,2821
2822,283.0,5,162.0,1.0,False,53.0,CENTER,2822
2823,241.0,5,154.0,2.0,False,46.0,OUTER,2823
2824,181.0,5,127.0,1.0,True,84.0,INNER,2824
2825,82.0,4,140.0,2.0,True,27.0,CENTER,2825
2826,97.0,3,133.0,2.0,False,16.0,INNER,2826
2827,38.0,3,159.0,1.0,False,34.0,OUTER,2827
2828,126.0,2,152.0,1.0,False,13.0,CENTER,2828
2829,108.0,5,153.0,2.0,True,27.0,INNER,2829
2830,92.0,2,143.0,2.0,False,52.0,OUTER,2830
2831,258.0,2,121.0,2.0,False,63.0,OUTER,2831
2832,31.0,2,132.0,1.0,False,71.0,CENTER,2832
2833,162.0,2,141.0,2.0,True,25.0,OUTER,2833
2834,286.0,2,156.0,1.0,True,63.0,OUTER,2834
2835,297.0,5,158.0,2.0,True,11.0,CENTER,2835
2836,269.0,3,138.0,1.0,True,34.0,CENTER,2836
2837,269.0,5,180.0,2.0,False,47.0,CENTER,2837
2838,277.0,3,163.0,2.0,True,25.0,CENTER,2838
2839,61.0,4,168.0,1.0,True,14.0,OUTER,2839
2840,252.0,1,137.0,2.0,False,23.0,CENTER,2840
2841,22.0,2,136.0,1.0,True,81.0,OUTER,2841
2842,54.0,2,151.0,2.0,True,50.0,INNER,2842
2843,299.0,5,156.0,2.0,True,10.0,CENTER,2843
2844,119.0,4,139.0,2.0,True,22.0,INNER,2844
2845,282.0,4,136.0,1.0,False,91.0,INNER,2845
2846,172.0,4,124.0,2.0,True,34.0,CENTER,2846
2847,285.0,1,150.0,2.0,True,72.0,CENTER,2847
2848,84.0,2,146.0,2.0,False,11.0,INNER,2848
2849,268.0,4,169.0,2.0,True,32.0,OUTER,2849
2850,76.0,2,121.0,2.0,False,66.0,CENTER,2850
2851,243.0,1,132.0,2.0,False,46.0,CENTER,2851
2852,278.0,1,152.0,2.0,False,15.0,CENTER,2852
2853,199.0,3,168.0,1.0,False,84.0,OUTER,2853
2854,70.0,5,155.0,2.0,False,32.0,OUTER,2854
2855,215.0,5,133.0,2.0,True,59.0,INNER,2855
2856,84.0,5,168.0,2.0,True,27.0,INNER,2856
2857,252.0,5,135.0,2.0,False,46.0,INNER,2857
2858,90.0,1,127.0,1.0,False,47.0,INNER,2858
2859,114.0,4,162.0,2.0,True,79.0,INNER,2859
2860,154.0,2,151.0,1.0,False,58.0,INNER,2860
2861,83.0,2,158.0,1.0,False,22.0,OUTER,2861
2862,220.0,4,146.0,1.0,False,50.0,INNER,2862
2863,137.0,1,122.0,2.0,True,91.0,OUTER,2863
2864,159.0,4,154.0,2.0,True,82.0,OUTER,2864
2865,183.0,1,162.0,2.0,False,61.0,CENTER,2865
2866,120.0,5,152.0,2.0,False,60.0,OUTER,2866
2867,169.0,3,123.0,1.0,False,85.0,OUTER,2867
2868,134.0,5,151.0,1.0,False,48.0,INNER,2868
2869,25.0,1,152.0,2.0,True,82.0,CENTER,2869
2870,266.0,1,147.0,2.0,False,80.0,OUTER,2870
2871,67.0,5,159.0,2.0,False,42.0,OUTER,2871
2872,276.0,4,127.0,1.0,False,56.0,CENTER,2872
2873,296.0,3,129.0,1.0,True,21.0,INNER,2873
2874,249.0,5,121.0,2.0,True,58.0,INNER,2874
2875,98.0,2,144.0,2.0,True,55.0,INNER,2875
2876,41.0,2,161.0,1.0,False,62.0,OUTER,2876
2877,187.0,3,130.0,2.0,False,12.0,INNER,2877
2878,48.0,4,176.0,2.0,True,76.0,INNER,2878
2879,255.0,3,130.0,1.0,True,86.0,CENTER,2879
2880,89.0,5,141.0,1.0,False,81.0,CENTER,2880
2881,21.0,4,133.0,1.0,False,82.0,INNER,2881
2882,47.0,3,179.0,2.0,True,31.0,OUTER,2882
2883,105.0,1,147.0,2.0,False,22.0,INNER,2883
2884,44.0,2,136.0,1.0,False,83.0,CENTER,2884
2885,196.0,3,141.0,1.0,True,55.0,OUTER,2885
2886,118.0,1,165.0,1.0,True,76.0,INNER,2886
2887,33.0,5,153.0,1.0,False,42.0,OUTER,2887
2888,236.0,5,160.0,2.0,False,27.0,INNER,2888
2889,280.0,4,139.0,1.0,True,42.0,OUTER,2889
2890,284.0,4,150.0,2.0,False,28.0,CENTER,2890
2891,28.0,4,147.0,1.0,False,92.0,CENTER,2891
2892,178.0,2,141.0,2.0,True,78.0,INNER,2892
2893,290.0,4,180.0,2.0,False,90.0,OUTER,2893
2894,238.0,5,137.0,1.0,True,10.0,OUTER,2894
2895,184.0,4,154.0,1.0,False,85.0,OUTER,2895
2896,36.0,5,179.0,2.0,True,77.0,INNER,2896
2897,88.0,5,159.0,2.0,True,58.0,OUTER,2897
2898,57.0,2,142.0,1.0,True,53.0,INNER,2898
2899,284.0,5,131.0,2.0,True,39.0,OUTER,2899
2900,265.0,3,160.0,2.0,True,46.0,CENTER,2900
2901,136.0,2,166.0,2.0,True,9.0,CENTER,2901
2902,112.0,5,169.0,2.0,True,38.0,OUTER,2902
2903,220.0,4,168.0,2.0,False,64.0,OUTER,2903
2904,55.0,2,159.0,1.0,False,53.0,OUTER,2904
2905,91.0,4,124.0,2.0,True,11.0,INNER,2905
2906,258.0,3,153.0,2.0,True,11.0,OUTER,2906
2907,171.0,2,175.0,2.0,False,20.0,OUTER,2907
2908,145.0,2,124.0,1.0,True,80.0,INNER,2908
2909,182.0,3,168.0,2.0,True,86.0,INNER,2909
2910,254.0,5,171.0,2.0,True,27.0,OUTER,2910
2911,64.0,3,180.0,2.0,True,39.0,INNER,2911
2912,220.0,3,155.0,2.0,True,82.0,OUTER,2912
2913,249.0,5,178.0,2.0,False,59.0,OUTER,2913
2914,199.0,4,148.0,1.0,True,61.0,INNER,2914
2915,274.0,3,158.0,1.0,False,37.0,CENTER,2915
2916,217.0,3,150.0,2.0,True,58.0,CENTER,2916
2917,73.0,3,179.0,2.0,True,57.0,INNER,2917
2918,205.0,4,171.0,2.0,False,36.0,CENTER,2918
2919,257.0,1,141.0,2.0,True,38.0,INNER,2919
2920,206.0,3,151.0,2.0,False,57.0,OUTER,2920
2921,204.0,5,152.0,1.0,False,78.0,CENTER,2921
2922,165.0,4,126.0,1.0,True,45.0,OUTER,2922
2923,254.0,4,152.0,2.0,False,6.0,OUTER,2923
2924,177.0,3,130.0,1.0,True,56.0,OUTER,2924
2925,66.0,4,132.0,1.0,False,86.0,INNER,2925
2926,186.0,2,139.0,2.0,False,40.0,INNER,2926
2927,265.0,1,121.0,1.0,False,84.0,CENTER,2927
2928,54.0,3,120.0,2.0,True,86.0,CENTER,2928
2929,216.0,2,162.0,1.0,False,73.0,OUTER,2929
2930,56.0,3,137.0,2.0,True,30.0,OUTER,2930
2931,217.0,3,180.0,1.0,False,86.0,OUTER,2931
2932,66.0,2,120.0,2.0,True,93.0,OUTER,2932
2933,119.0,3,168.0,2.0,False,47.0,OUTER,2933
2934,73.0,2,126.0,2.0,False,10.0,CENTER,2934
2935,299.0,1,170.0,1.0,True,35.0,INNER,2935
2936,165.0,4,143.0,2.0,True,87.0,OUTER,2936
2937,233.0,5,163.0,1.0,False,6.0,INNER,2937
2938,282.0,4,174.0,2.0,False,68.0,CENTER,2938
2939,108.0,5,174.0,2.0,False,71.0,OUTER,2939
2940,151.0,5,145.0,2.0,False,48.0,INNER,2940
2941,277.0,3,127.0,1.0,False,50.0,CENTER,2941
2942,203.0,3,155.0,2.0,True,19.0,OUTER,2942
2943,41.0,5,173.0,1.0,False,36.0,OUTER,2943
2944,299.0,5,153.0,2.0,False,31.0,OUTER,2944
2945,136.0,5,161.0,2.0,False,32.0,INNER,2945
2946,127.0,4,170.0,1.0,False,46.0,OUTER,2946
2947,294.0,4,160.0,2.0,False,92.0,OUTER,2947
2948,173.0,3,133.0,2.0,True,45.0,CENTER,2948
2949,236.0,2,136.0,1.0,False,82.0,CENTER,2949
2950,60.0,1,127.0,2.0,True,70.0,OUTER,2950
2951,255.0,4,166.0,1.0,True,66.0,CENTER,2951
2952,79.0,5,180.0,2.0,True,76.0,INNER,2952
2953,192.0,2,131.0,1.0,False,39.0,INNER,2953
2954,236.0,4,146.0,1.0,False,34.0,OUTER,2954
2955,59.0,2,169.0,1.0,False,20.0,OUTER,2955
2956,61.0,3,152.0,1.0,True,57.0,OUTER,2956
2957,176.0,5,179.0,2.0,False,73.0,INNER,2957
2958,256.0,5,178.0,2.0,True,31.0,OUTER,2958
2959,187.0,3,140.0,2.0,True,46.0,INNER,2959
2960,200.0,4,165.0,2.0,False,53.0,CENTER,2960
2961,231.0,4,169.0,1.0,False,40.0,INNER,2961
2962,116.0,3,127.0,1.0,True,56.0,INNER,2962
2963,14.0,4,171.0,2.0,False,86.0,CENTER,2963
2964,265.0,5,178.0,1.0,True,47.0,OUTER,2964
2965,292.0,3,177.0,1.0,True,27.0,CENTER,2965
2966,198.0,5,167.0,1.0,False,6.0,OUTER,2966
2967,77.0,2,175.0,1.0,True,25.0,OUTER,2967
2968,291.0,3,140.0,1.0,False,91.0,INNER,2968
2969,272.0,2,177.0,1.0,True,46.0,CENTER,2969
2970,285.0,4,168.0,1.0,False,10.0,CENTER,2970
2971,164.0,1,139.0,1.0,False,40.0,INNER,2971
2972,206.0,2,120.0,2.0,False,56.0,CENTER,2972
2973,220.0,5,154.0,2.0,False,12.0,OUTER,2973
2974,69.0,1,151.0,2.0,False,68.0,CENTER,2974
2975,239.0,1,152.0,1.0,False,47.0,CENTER,2975
2976,223.0,3,132.0,2.0,True,22.0,INNER,2976
2977,98.0,2,146.0,1.0,False,84.0,CENTER,2977
2978,172.0,3,139.0,1.0,True,15.0,CENTER,2978
2979,204.0,5,128.0,2.0,True,64.0,OUTER,2979
2980,273.0,3,131.0,1.0,False,11.0,OUTER,2980
2981,235.0,1,175.0,1.0,True,70.0,OUTER,2981
2982,140.0,1,120.0,1.0,True,82.0,OUTER,2982
2983,53.0,1,149.0,2.0,True,53.0,CENTER,2983
2984,151.0,3,176.0,1.0,True,24.0,OUTER,2984
2985,100.0,4,140.0,1.0,True,80.0,CENTER,2985
2986,206.0,3,167.0,2.0,True,93.0,OUTER,2986
2987,179.0,2,156.0,2.0,False,72.0,CENTER,2987
2988,172.0,3,168.0,1.0,True,93.0,OUTER,2988
2989,127.0,3,122.0,2.0,True,51.0,INNER,2989
2990,216.0,3,126.0,2.0,True,59.0,OUTER,2990
2991,226.0,5,138.0,2.0,True,20.0,OUTER,2991
2992,229.0,2,126.0,2.0,False,16.0,INNER,2992
2993,258.0,1,151.0,2.0,False,86.0,OUTER,2993
2994,45.0,4,148.0,2.0,True,57.0,INNER,2994
2995,296.0,4,148.0,2.0,False,88.0,INNER,2995
2996,167.0,5,127.0,1.0,False,90.0,OUTER,2996
2997,26.0,2,169.0,2.0,True,78.0,INNER,2997
2998,204.0,4,172.0,2.0,True,57.0,INNER,2998
2999,253.0,2,124.0,2.0,False,76.0,CENTER,2999
3000,287.0,1,146.0,1.0,True,25.0,INNER,3000
3001,113.0,3,147.0,2.0,False,39.0,INNER,3001
3002,96.0,2,125.0,1.0,True,35.0,OUTER,3002
3003,186.0,5,166.0,2.0,True,88.0,OUTER,3003
3004,266.0,2,124.0,1.0,True,83.0,CENTER,3004
3005,162.0,2,171.0,2.0,False,90.0,OUTER,3005
3006,185.0,2,179.0,2.0,False,38.0,INNER,3006
3007,185.0,1,123.0,1.0,False,78.0,INNER,3007
3008,65.0,2,124.0,2.0,False,28.0,CENTER,3008
3009,189.0,4,121.0,2.0,False,79.0,CENTER,3009
3010,21.0,3,156.0,1.0,True,85.0,OUTER,3010
3011,120.0,1,148.0,1.0,False,60.0,INNER,3011
3012,166.0,5,160.0,1.0,False,36.0,CENTER,3012
3013,118.0,5,174.0,1.0,True,16.0,OUTER,3013
3014,262.0,4,164.0,2.0,True,90.0,CENTER,3014
3015,233.0,4,130.0,2.0,True,52.0,OUTER,3015
3016,220.0,2,128.0,2.0,False,88.0,CENTER,3016
3017,34.0,5,176.0,1.0,False,12.0,INNER,3017
3018,170.0,5,142.0,2.0,False,68.0,OUTER,3018
3019,270.0,5,156.0,1.0,False,71.0,OUTER,3019
3020,271.0,2,149.0,1.0,False,59.0,INNER,3020
3021,136.0,3,157.0,1.0,False,62.0,INNER,3021
3022,99.0,2,130.0,1.0,True,59.0,CENTER,3022
3023,117.0,1,174.0,1.0,True,37.0,CENTER,3023
3024,146.0,4,130.0,2.0,True,64.0,CENTER,3024
3025,265.0,1,180.0,1.0,False,14.0,OUTER,3025
3026,175.0,3,127.0,2.0,True,12.0,CENTER,3026
3027,73.0,3,154.0,2.0,False,66.0,CENTER,3027
3028,152.0,5,153.0,2.0,True,28.0,INNER,3028
3029,84.0,2,160.0,2.0,False,28.0,CENTER,3029
3030,135.0,2,129.0,2.0,True,34.0,OUTER,3030
3031,83.0,2,164.0,1.0,True,12.0,INNER,3031
3032,45.0,2,125.0,2.0,True,86.0,OUTER,3032
3033,50.0,3,127.0,2.0,False,44.0,CENTER,3033
3034,236.0,2,129.0,1.0,True,54.0,CENTER,3034
3035,264.0,3,150.0,2.0,False,73.0,OUTER,3035
3036,142.0,4,159.0,1.0,True,85.0,INNER,3036
3037,31.0,3,142.0,1.0,False,71.0,INNER,3037
3038,286.0,4,146.0,2.0,True,22.0,CENTER,3038
3039,237.0,5,147.0,2.0,True,7.0,OUTER,3039
3040,132.0,4,177.0,2.0,False,44.0,CENTER,3040
3041,214.0,2,146.0,1.0,True,88.0,CENTER,3041
3042,278.0,4,163.0,2.0,True,73.0,OUTER,3042
3043,210.0,4,160.0,2.0,True,22.0,INNER,3043
3044,145.0,1,167.0,1.0,True,60.0,CENTER,3044
3045,221.0,3,156.0,1.0,True,72.0,OUTER,3045
3046,169.0,5,122.0,1.0,False,53.0,INNER,3046
3047,196.0,2,148.0,2.0,False,71.0,CENTER,3047
3048,124.0,2,153.0,1.0,True,82.0,OUTER,3048
3049,76.0,2,137.0,1.0,False,80.0,CENTER,3049
3050,201.0,5,149.0,1.0,False,19.0,INNER,3050
3051,63.0,5,179.0,2.0,True,74.0,OUTER,3051
3052,263.0,3,137.0,1.0,True,73.0,OUTER,3052
3053,50.0,4,149.0,2.0,True,91.0,INNER,3053
3054,32.0,5,125.0,1.0,True,10.0,INNER,3054
3055,119.0,5,157.0,2.0,False,62.0,OUTER,3055
3056,124.0,2,179.0,1.0,True,68.0,INNER,3056
3057,213.0,3,152.0,1.0,False,65.0,CENTER,3057
3058,276.0,3,120.0,1.0,False,91.0,OUTER,3058
3059,120.0,2,129.0,2.0,False,61.0,CENTER,3059
3060,132.0,1,164.0,1.0,True,48.0,CENTER,3060
3061,169.0,5,163.0,1.0,False,19.0,OUTER,3061
3062,281.0,3,170.0,1.0,True,53.0,OUTER,3062
3063,52.0,3,173.0,1.0,True,13.0,OUTER,3063
3064,165.0,3,169.0,1.0,False,52.0,OUTER,3064
3065,295.0,2,162.0,2.0,True,85.0,CENTER,3065
3066,209.0,5,156.0,1.0,True,55.0,OUTER,3066
3067,225.0,1,151.0,1.0,False,84.0,CENTER,3067
3068,223.0,4,138.0,2.0,False,59.0,OUTER,3068
3069,116.0,5,121.0,1.0,False,29.0,INNER,3069
3070,136.0,3,133.0,1.0,True,61.0,CENTER,3070
3071,247.0,1,150.0,2.0,False,46.0,INNER,3071
3072,258.0,2,176.0,1.0,True,67.0,CENTER,3072
3073,100.0,3,143.0,2.0,False,21.0,OUTER,3073
3074,228.0,4,127.0,1.0,True,61.0,OUTER,3074
3075,74.0,5,152.0,2.0,True,24.0,INNER,3075
3076,63.0,2,153.0,2.0,True,10.0,OUTER,3076
3077,92.0,2,149.0,2.0,True,29.0,OUTER,3077
3078,173.0,5,120.0,2.0,False,11.0,INNER,3078
3079,110.0,5,139.0,2.0,False,18.0,OUTER,3079
3080,120.0,2,152.0,1.0,True,21.0,CENTER,3080
3081,180.0,1,124.0,1.0,True,6.0,INNER,3081
3082,269.0,1,124.0,2.0,False,19.0,OUTER,3082
3083,284.0,4,122.0,2.0,True,20.0,CENTER,3083
3084,172.0,4,131.0,2.0,False,45.0,OUTER,3084
3085,70.0,3,134.0,1.0,False,7.0,INNER,3085
3086,48.0,4,141.0,1.0,True,47.0,CENTER,3086
3087,249.0,4,178.0,2.0,True,81.0,INNER,3087
3088,211.0,4,122.0,2.0,True,57.0,CENTER,3088
3089,263.0,2,152.0,2.0,True,60.0,OUTER,3089
3090,216.0,2,157.0,1.0,False,87.0,OUTER,3090
3091,43.0,5,142.0,2.0,True,44.0,OUTER,3091
3092,225.0,5,135.0,2.0,False,50.0,CENTER,3092
3093,299.0,5,166.0,1.0,True,9.0,CENTER,3093
3094,39.0,2,139.0,2.0,True,58.0,INNER,3094
3095,157.0,5,165.0,2.0,False,65.0,CENTER,3095
3096,217.0,3,144.0,2.0,False,79.0,OUTER,3096
3097,182.0,5,158.0,2.0,False,62.0,OUTER,3097
3098,115.0,3,166.0,1.0,False,6.0,CENTER,3098
3099,288.0,4,157.0,1.0,False,70.0,CENTER,3099
3100,231.0,5,174.0,1.0,False,19.0,INNER,3100
3101,144.0,5,149.0,1.0,True,66.0,OUTER,3101
3102,123.0,3,138.0,1.0,False,88.0,OUTER,3102
3103,75.0,4,136.0,2.0,False,26.0,CENTER,3103
3104,236.0,3,125.0,2.0,True,53.0,INNER,3104
3105,36.0,1,168.0,2.0,True,10.0,INNER,3105
3106,140.0,5,178.0,1.0,False,67.0,INNER,3106
3107,38.0,2,163.0,2.0,False,69.0,OUTER,3107
3108,187.0,3,128.0,2.0,False,8.0,CENTER,3108
3109,250.0,5,127.0,1.0,True,52.0,INNER,3109
3110,157.0,3,163.0,2.0,False,26.0,OUTER,3110
3111,160.0,5,171.0,1.0,False,46.0,OUTER,3111
3112,153.0,2,155.0,1.0,True,86.0,INNER,3112
3113,23.0,5,122.0,1.0,True,78.0,INNER,3113
3114,244.0,1,152.0,1.0,True,72.0,CENTER,3114
3115,102.0,5,130.0,1.0,False,26.0,INNER,3115
3116,102.0,5,165.0,2.0,True,25.0,CENTER,3116
3117,254.0,2,136.0,1.0,True,82.0,CENTER,3117
3118,202.0,2,125.0,1.0,False,42.0,OUTER,3118
3119,294.0,2,130.0,2.0,False,24.0,OUTER,3119
3120,159.0,4,178.0,2.0,True,63.0,INNER,3120
3121,199.0,3,145.0,1.0,True,11.0,CENTER,3121
3122,160.0,3,158.0,1.0,True,29.0,CENTER,3122
3123,239.0,4,168.0,1.0,False,11.0,OUTER,3123
3124,78.0,4,133.0,1.0,True,6.0,CENTER,3124
3125,242.0,5,134.0,2.0,False,67.0,CENTER,3125
3126,143.0,5,135.0,1.0,True,34.0,INNER,3126
3127,148.0,2,149.0,2.0,False,17.0,CENTER,3127
3128,90.0,4,145.0,1.0,False,37.0,CENTER,3128
3129,129.0,5,133.0,2.0,True,68.0,CENTER,3129
3130,145.0,1,132.0,1.0,True,45.0,CENTER,3130
3131,145.0,2,166.0,2.0,False,45.0,CENTER,3131
3132,138.0,1,144.0,2.0,True,85.0,INNER,3132
3133,247.0,2,151.0,1.0,True,40.0,INNER,3133
3134,262.0,5,148.0,1.0,True,28.0,CENTER,3134
3135,88.0,2,147.0,1.0,True,19.0,OUTER,3135
3136,297.0,4,174.0,1.0,False,54.0,CENTER,3136
3137,156.0,1,146.0,2.0,False,62.0,OUTER,3137
3138,228.0,5,156.0,2.0,True,80.0,CENTER,3138
3139,300.0,2,130.0,2.0,True,51.0,INNER,3139
3140,108.0,3,127.0,1.0,True,19.0,INNER,3140
3141,170.0,5,124.0,1.0,True,85.0,CENTER,3141
3142,218.0,4,172.0,1.0,True,43.0,OUTER,3142
3143,297.0,2,172.0,1.0,False,11.0,OUTER,3143
3144,221.0,5,141.0,2.0,False,91.0,OUTER,3144
3145,230.0,3,172.0,1.0,False,33.0,CENTER,3145
3146,124.0,5,121.0,1.0,True,26.0,INNER,3146
3147,247.0,4,127.0,1.0,False,78.0,CENTER,3147
3148,103.0,5,160.0,1.0,False,31.0,OUTER,3148
3149,41.0,4,135.0,1.0,False,23.0,INNER,3149
3150,138.0,4,170.0,1.0,True,76.0,CENTER,3150
3151,66.0,5,130.0,2.0,True,68.0,OUTER,3151
3152,86.0,1,146.0,1.0,True,13.0,CENTER,3152
3153,100.0,1,153.0,2.0,True,40.0,OUTER,3153
3154,75.0,2,152.0,1.0,True,61.0,INNER,3154
3155,73.0,1,147.0,1.0,False,11.0,INNER,3155
3156,281.0,1,178.0,1.0,True,55.0,INNER,3156
3157,252.0,4,148.0,2.0,False,86.0,OUTER,3157
3158,220.0,1,150.0,2.0,False,64.0,CENTER,3158
3159,42.0,4,175.0,1.0,True,53.0,CENTER,3159
3160,128.0,2,143.0,1.0,False,33.0,CENTER,3160
3161,186.0,1,133.0,1.0,False,28.0,OUTER,3161
3162,188.0,1,149.0,1.0,False,9.0,CENTER,3162
3163,40.0,4,166.0,1.0,True,42.0,OUTER,3163
3164,102.0,3,161.0,2.0,True,52.0,OUTER,3164
3165,244.0,1,138.0,1.0,True,7.0,CENTER,3165
3166,38.0,3,128.0,2.0,False,88.0,OUTER,3166
3167,86.0,4,163.0,2.0,True,85.0,OUTER,3167
3168,168.0,4,128.0,2.0,False,75.0,INNER,3168
3169,294.0,1,163.0,1.0,True,54.0,INNER,3169
3170,216.0,4,155.0,2.0,True,85.0,CENTER,3170
3171,244.0,1,157.0,2.0,True,54.0,CENTER,3171
3172,122.0,5,169.0,2.0,True,55.0,OUTER,3172
3173,37.0,3,176.0,2.0,True,37.0,INNER,3173
3174,240.0,2,122.0,2.0,False,17.0,INNER,3174
3175,50.0,2,120.0,2.0,True,13.0,CENTER,3175
3176,279.0,4,171.0,2.0,True,19.0,OUTER,3176
3177,91.0,3,121.0,1.0,True,58.0,CENTER,3177
3178,278.0,2,137.0,1.0,False,22.0,OUTER,3178
3179,217.0,4,153.0,1.0,False,90.0,INNER,3179
3180,57.0,1,166.0,1.0,True,83.0,INNER,3180
3181,70.0,5,155.0,2.0,False,29.0,OUTER,3181
3182,281.0,4,132.0,2.0,False,29.0,CENTER,3182
3183,189.0,4,159.0,1.0,False,7.0,OUTER,3183
3184,229.0,1,140.0,1.0,True,8.0,CENTER,3184
3185,242.0,3,127.0,2.0,True,6.0,OUTER,3185
3186,172.0,5,179.0,1.0,False,18.0,CENTER,3186
3187,165.0,4,156.0,1.0,False,32.0,CENTER,3187
3188,193.0,1,137.0,1.0,True,83.0,INNER,3188
3189,96.0,2,160.0,1.0,False,21.0,OUTER,3189
3190,251.0,5,137.0,1.0,True,11.0,INNER,3190
3191,227.0,5,121.0,1.0,True,26.0,OUTER,3191
3192,280.0,2,176.0,1.0,True,63.0,CENTER,3192
3193,109.0,4,144.0,1.0,False,79.0,CENTER,3193
3194,120.0,2,166.0,1.0,True,38.0,INNER,3194
3195,195.0,1,150.0,2.0,True,24.0,CENTER,3195
3196,146.0,2,150.0,1.0,True,19.0,OUTER,3196
3197,115.0,2,133.0,2.0,True,67.0,CENTER,3197
3198,105.0,4,138.0,1.0,True,88.0,INNER,3198
3199,186.0,4,153.0,1.0,False,71.0,CENTER,3199
3200,180.0,5,132.0,1.0,True,78.0,OUTER,3200
3201,224.0,4,143.0,2.0,False,36.0,OUTER,3201
3202,227.0,5,155.0,1.0,False,70.0,OUTER,3202
3203,239.0,2,136.0,1.0,False,90.0,CENTER,3203
3204,271.0,2,180.0,2.0,True,42.0,CENTER,3204
3205,83.0,3,158.0,1.0,False,65.0,INNER,3205
3206,118.0,5,176.0,2.0,True,18.0,OUTER,3206
3207,218.0,2,130.0,2.0,True,87.0,INNER,3207
3208,92.0,5,127.0,2.0,False,18.0,OUTER,3208
3209,167.0,5,136.0,1.0,False,43.0,INNER,3209
3210,190.0,5,123.0,1.0,True,35.0,INNER,3210
3211,44.0,5,174.0,1.0,False,75.0,OUTER,3211
3212,226.0,2,129.0,2.0,False,67.0,OUTER,3212
3213,135.0,2,128.0,1.0,False,83.0,CENTER,3213
3214,110.0,5,154.0,2.0,True,15.0,OUTER,3214
3215,62.0,2,133.0,2.0,False,60.0,CENTER,3215
3216,71.0,2,123.0,1.0,True,32.0,OUTER,3216
3217,189.0,1,162.0,2.0,False,50.0,INNER,3217
3218,130.0,5,135.0,2.0,True,49.0,OUTER,3218
3219,256.0,5,134.0,2.0,False,71.0,INNER,3219
3220,231.0,3,162.0,2.0,False,52.0,INNER,3220
3221,120.0,3,179.0,2.0,True,36.0,INNER,3221
3222,241.0,3,163.0,2.0,True,18.0,INNER,3222
3223,196.0,2,164.0,2.0,False,40.0,OUTER,3223
3224,265.0,5,167.0,2.0,False,28.0,CENTER,3224
3225,219.0,5,168.0,1.0,True,39.0,OUTER,3225
3226,101.0,4,146.0,1.0,True,19.0,CENTER,3226
3227,200.0,5,174.0,1.0,True,92.0,CENTER,3227
3228,90.0,1,124.0,1.0,True,68.0,CENTER,3228
3229,116.0,2,177.0,2.0,False,13.0,OUTER,3229
3230,299.0,3,142.0,1.0,True,67.0,CENTER,3230
3231,144.0,3,156.0,2.0,False,53.0,OUTER,3231
3232,39.0,2,158.0,1.0,False,68.0,OUTER,3232
3233,249.0,1,128.0,2.0,True,21.0,OUTER,3233
3234,118.0,3,159.0,1.0,False,67.0,CENTER,3234
3235,26.0,3,170.0,2.0,False,80.0,CENTER,3235
3236,279.0,2,139.0,2.0,False,77.0,OUTER,3236
3237,38.0,5,170.0,2.0,False,23.0,CENTER,3237
3238,190.0,2,163.0,1.0,True,18.0,INNER,3238
3239,37.0,1,132.0,1.0,True,38.0,CENTER,3239
3240,167.0,3,170.0,2.0,False,43.0,CENTER,3240
3241,73.0,1,158.0,2.0,True,13.0,CENTER,3241
3242,189.0,5,143.0,1.0,False,29.0,CENTER,3242
